date,symbol,currassets,totassets,cogs,longtdebt,depamort,ebit,ebitda,currliab,totliab,netincome,rev,tax,roe,tat,de,pm
20130131,DLIA,54.355,94.492,140.638,0,8.908,-20.461,-11.553,43.739,53.239,-21.554,222.699,0.074,-0.522483213,2.3568026923,1.2905485662,-0.096785347
20130630,EXTR,208.781,311.424,130.686,0,6.031,10.264,16.295,112.502,122.279,9.673,299.343,1.678,0.0511406593,0.9612072287,0.6464828571,0.0323141012
20131031,BRCD,1422.803,3621.391,680.667,596.208,184.114,337.407,521.521,560.663,1274.578,208.623,2222.864,121.838,0.0888963032,0.6138149678,0.5431101669,0.0938532452
20130930,FFIV,816.371,2230.554,226.747,0,26.6,433.911,460.511,551.35,691.842,277.314,1481.314,160.778,0.1802247594,0.6641013847,0.4496241012,0.1872081139
20130630,UPIP,76.165,78.238,37.559,22.096,0.282,-37.72,-37.438,10.471,34.311,-47.613,0.121,0.042,-1.083911945,0.0015465631,0.7810913561,-393.4958678
20130331,SLNM,1.035,1.299,3.251,0,0.057,-3.747,-3.69,11.314,11.326,-3.936,3.641,0,0.3925401416,2.8029253272,-1.129550214,-1.081021697
20130531,OXDG,0.026,0.031,0.017,0.62,0.005,-0.459,-0.454,1.471,2.091,-0.621,0.033,0,0.3014563107,1.064516129,-1.015048544,-18.81818182
20130630,JDUCF,1083.154,1803.19,881.094,0,147.183,17.661,164.844,365.537,582.315,59.924,1762.924,-109.23,0.0490828299,0.9776695745,0.4769652913,0.0339912554
20130630,BHP1,781.569,14807.085,739.466,5078.35,1233.173,437.248,1670.421,1579.709,6814.557,-67.682,2599.041,-69.58,-0.008468159,0.1755268508,0.8526159683,-0.026041144
20130630,IMSC,4.269,5.098,8.504,0.089,0.084,-21.952,-21.868,49.557,49.646,-27.354,12.017,0,0.6140343001,2.3571989015,-1.114438359,-2.276275277
20130131,ADFJF,48.985,106.53,33.785,1.157,3.425,-2.204,1.221,13.947,15.104,-1.554,41.412,-0.225,-0.016997353,0.3887355674,0.1652046464,-0.037525355
20130831,DSNY,2.217,3.658,3.319,0,0.124,0.236,0.36,0.375,0.375,0.226,3.679,0.088,0.0688394761,1.005740842,0.1142247944,0.0614297363
20130131,HOFT,109.667,155.823,163.247,0,2.566,13.018,15.584,17.467,24.778,8.626,218.359,4.367,0.0658247167,1.4013271468,0.189080087,0.039503753
20130630,FLWS,92.649,250.073,430.305,0,18.798,25.786,44.584,75.763,80.802,12.321,735.497,9.073,0.0727886053,2.9411291903,0.4773528838,0.0167519378
20130331,IIJI,397.631,872.04,816.558,67.442,79.734,82.335,162.069,343.926,472.357,56.294,1128.382,27.694,0.1408466209,1.2939566992,1.1818290996,0.0498891333
20130228,RHT,1368.749,2813.66,158.739,0,59.441,208.58,268.021,985.712,1293.499,150.204,1328.817,59.548,0.0988079552,0.4722734801,0.8508960564,0.1130358808
20130331,NTCT,237.312,552.176,59.421,0,17.464,67.212,84.676,145.171,180.273,40.609,350.55,23.127,0.1091924507,0.6348519313,0.4847312337,0.1158436742
20130831,CJREF,327.101,2192.58,404.348,542.064,29.548,243.109,272.657,176.604,971.747,159.895,803.541,39.759,0.1309720494,0.3664819528,0.7959704562,0.1989879795
20130630,EGAN,32.664,43.536,16.752,2,1.254,1.561,2.815,30.643,37.548,0.684,58.889,0.379,0.1142284569,1.3526506799,6.2705410822,0.0116150724
20130131,TIVO,705.723,763.653,132.133,172.5,9.332,-75.548,-66.216,178.04,422.889,-5.264,303.908,1.036,-0.015447641,0.3979660919,1.2410025707,-0.017321031
20130630,AXN,11.892,39.733,4.034,13.081,1.114,-6.549,-5.435,21.703,35.149,-16.804,10.83,0,-3.665794066,0.2725694008,7.6677574171,-1.551615882
20130331,SIFY,95.016,216.423,87.14,14.44,15.558,-1.289,14.269,81.164,100.66,8.283,157.196,0,0.0715513592,0.7263368496,0.869535171,0.0526921805
20130630,CLCT,24.726,33.018,18.024,0,1.044,9.494,10.538,10.316,12.456,5.73,49.09,3.803,0.2786693901,1.486764795,0.6057776481,0.1167243838
20130430,FNSR,674.298,1007.847,609.461,40.015,63.488,11.355,74.843,141.837,195.332,-5.454,934.335,0.227,-0.006712491,0.9270603574,0.2404041772,-0.005837307
20131031,A,4969,10686,2830,2699,372,1060,1432,1602,5397,724,6782,135,0.1368878805,0.6346621748,1.0204197391,0.1067531702
20130630,HPOL,47.89,58.953,83.386,0,4.239,8.78,13.019,39.044,43.35,6.908,140.322,0.254,0.4427353714,2.3802351025,2.7783118631,0.049229629
20130430,WPCS,14.596,18.145,29.95,0.134,1.332,-0.515,0.817,15.08,19.072,-6.911,42.329,0.758,7.455231931,2.3328189584,-20.57389428,-0.163268681
20130731,EONC,11.582,13.115,15.646,2.896,0.134,-0.096,0.038,3.846,6.742,0.068,20.586,0.02,0.0106700141,1.569653069,1.0579005178,0.0033032158
20130331,DBOXF,14.099,24.537,6.294,0,2.264,-2.657,-0.393,2.531,2.531,-2.575,14.253,0.006,-0.117013542,0.5808778579,0.1150140871,-0.18066372
20130930,RSGUF,128.543,553.599,460.89,155.864,12.587,59.538,72.125,68.822,298.726,37.265,558.438,13.146,0.1462100733,1.008740984,1.1720582408,0.0667307741
20130731,CTXZF,6.049,10.801,0.939,0,0.667,-6.996,-6.329,1.945,1.95,-7.147,6.164,0,-0.807479381,0.5706878993,0.2203140888,-1.159474367
20130331,SLTC,16.406,16.852,7.211,0,0.214,-3.898,-3.684,14.54,16.332,-4.749,17.559,0,-9.132692308,1.0419534773,31.407692308,-0.270459593
20130930,IFNNY,4903.731,7992.418,2780.089,228.742,630.731,484.553,1115.284,2157.479,2881.602,368.152,5201.501,31.13,0.0720338983,0.6508044249,0.5638242504,0.0707780312
20130630,CBNR,1.005,18.03,1.872,0,3.248,-3.609,-0.361,31.197,31.197,-5.934,3.843,0,0.4506721349,0.2131447587,-2.369332422,-1.544106167
20130630,ALSWF,67.484,132.882,6.997,0,13.741,2.725,16.466,81.432,147.182,1.827,87.445,0.846,-0.127762238,0.6580650502,-10.29244755,0.0208931328
20130930,ENR,2568.4,6717.4,2211.7,1998.8,143.9,755.8,899.7,1153.4,4263.8,407,4466,160.9,0.1658787088,0.6648405633,1.7377730681,0.0911330049
20130531,OROXF,25.97,113.467,95.102,4.986,20.455,-16.013,4.442,21.539,32.88,-15.325,109.452,-0.843,-0.190167149,0.9646152626,0.4080062541,-0.140015715
20130930,CCMP,365.712,554.506,200.558,150.937,20.457,76.471,96.928,67.5,227.429,51.385,433.131,22.835,0.157103679,0.7811114758,0.6953377951,0.1186361632
20130131,KKD,134.784,341.938,362.828,23.595,9.891,37.729,47.62,46.676,95.506,20.779,435.843,15.537,0.0843194066,1.2746258094,0.3875551876,0.0476754244
20130630,OCLR,341.601,449.894,484.754,32.904,42.177,-133.086,-90.909,228.162,295.762,-122.745,586.028,1.519,-0.796362858,1.3025912771,1.9188877066,-0.209452449
20130630,QBAK,14.046,20.207,9.011,0,0.176,-6.291,-6.115,5.445,5.462,-10.363,13.096,0,-0.702814513,0.6480922453,0.3704306545,-0.791310324
20130831,9919B,8910.76,13504.27,42403.496,1659.839,234.5,1288.238,1522.738,5785.353,8351.523,992.386,44479.857,89.666,0.1925935816,3.2937624174,1.620790425,0.0223109081
20130331,REDF,24.718,37.849,9.951,0,3.664,-11.759,-8.095,6.963,8.043,-11.432,15.659,-0.033,-0.383546937,0.4137229517,0.2698449977,-0.730059391
20130131,MRVL,2585.346,5261.764,1393.788,0,142.928,306.823,449.751,607.888,777.169,306.585,3168.63,3.605,0.0683640329,0.6021991864,0.1732974773,0.0967563269
20130331,CPST,77.859,87.338,110.352,0.233,2.82,-21.958,-19.138,45.077,45.452,-22.563,127.557,0.694,-0.538676407,1.460498294,1.0851358449,-0.176885628
20130831,EXFO,147.94,281.538,92.469,0,12.671,2.899,15.57,37.451,45.086,1.341,242.15,5.664,0.0056713413,0.8600970384,0.1906771776,0.0055378897
20130630,DLA,245.862,311.91,373,94.763,8.014,15.765,23.779,72.427,170.844,9.184,490.523,0.722,0.0651042774,1.5726427495,1.21109268,0.0187228733
20130430,OVTI,825.177,1227.014,1140.577,35.709,32.524,48.676,81.2,250.701,381.805,42.902,1407.929,7.262,0.050759043,1.1474433055,0.4517285074,0.030471707
20130630,LTRX,17.621,29.359,24.156,0.054,0.852,-2.638,-1.786,9.099,9.402,-2.769,46.655,0.054,-0.138748309,1.5891208829,0.4711128927,-0.059350552
20130930,5933B,1554,7672,1921,6072,454,385,839,1719,10341,-364,4709,-45,0.1363806669,0.6137904067,-3.874484826,-0.07729879
20130630,OPLK,249.444,325.171,109.696,0,7.735,13.54,21.275,31.745,41.97,13.371,183.4,4.504,0.0472138163,0.5640109358,0.1481986292,0.0729062159
20130331,MECVF,25.847,132.886,7.101,0,5.207,20.086,25.293,17.842,20.291,13.973,61.335,5.176,0.1240996492,0.4615610373,0.1802122652,0.2278144616
20130430,CYMHF,0.857,1.297,1.079,0.106,0.119,-1.409,-1.29,0.845,0.982,0.443,0.926,0,1.4063492063,0.7139552814,3.1174603175,0.4784017279
20130630,LVLEF,4.487,73.823,3.67,0,9.478,4.579,14.057,26.926,30.774,11.284,18.726,4.502,0.2621199099,0.2536607832,0.7148598109,0.6025846417
20130331,NHG,10.655,77.901,15.705,16.982,2.819,3.458,6.277,21.958,41.648,0.774,29.518,0.595,0.0213499572,0.3789168303,1.1488152705,0.0262212887
20130630,COH,2070.947,3531.897,1209.455,0.485,162.987,1577.743,1740.73,722.51,1122.739,1034.42,5075.39,486.106,0.4293699292,1.4370152923,0.4660296253,0.2038109387
20130831,MON,10077,20664,6593,2061,615,3572,4187,4336,7936,2482,14861,915,0.1950031427,0.7191734417,0.6235072282,0.1670143328
20130131,UTIW,1312.065,2074.057,3020.988,277.972,61.179,84.395,145.574,895.071,1249.875,-100.506,4607.521,51.891,-0.121946366,2.221501627,1.5165036363,-0.021813465
20130630,APSA,178.887,569.11,115.642,155.526,24.183,141.403,165.586,168.664,380.795,61.497,305.05,33.292,0.3265645328,0.5360123702,2.0221171972,0.2015964596
20130630,ARRY,121.309,135.988,25.728,99.021,4.35,-39.542,-35.192,50.577,157.897,-61.942,69.58,0,2.8272399471,0.5116627938,-7.206946917,-0.890227077
20130531,RECN,217.177,417.64,342.04,0,6.274,39.152,45.426,61.333,65.313,20.504,556.334,19.373,0.0581959373,1.3320898381,0.1853760853,0.036855558
20130531,GPN,1214.492,3125.056,748.929,891.134,111.788,401.697,513.485,704.114,1838.449,216.125,2375.923,95.571,0.1679805877,0.7602817358,1.4289126361,0.0909646483
20130131,BWTL,7.593,18.853,19.455,4.867,0.984,-0.302,0.682,1.579,7.349,-0.178,27.991,-0.134,-0.015472879,1.4846973956,0.6388212796,-0.006359187
20130331,ICH,15.637,19.897,83.947,2,0.321,0.617,0.938,8.132,12.102,0.366,84.885,0.22,0.0469531751,4.2662210383,1.5525336754,0.0043117159
20130228,AACS,2.216,4.995,0.846,0.882,0.188,-0.108,0.08,1.372,4.091,-0.006,2.352,0,-0.006637168,0.4708708709,4.5254424779,-0.00255102
20130630,TTHI,28.701,37.808,10.601,0,1.82,5.513,7.333,3.195,4.653,0.023,17.934,0,0.0006937114,0.4743440542,0.1403408234,0.0012824802
20130430,INVA,1.881,6.066,13.815,0.086,0.53,-1.129,-0.599,23.083,23.169,-6.626,18.681,0,0.3874174121,3.0796241345,-1.354674618,-0.354691933
20130630,SYNA,560.42,691.266,327.963,2.305,10.846,100.56,111.406,149.626,169.411,98.933,663.588,2.8,0.1895794809,0.9599604204,0.3246323212,0.1490879883
20130630,DLTOF,49.709,69.049,76.411,0,3.561,1.796,5.357,11.748,13.14,1.411,154.995,0.57,0.0252374394,2.2447102782,0.2350247724,0.0091035195
20130630,ADTR,22.897,23.195,59.222,0.239,0.073,2.462,2.535,17.055,17.305,1.219,68.293,0.784,0.2069609508,2.9442983402,2.9380305603,0.01784956
20130831,ACN,11844.178,16867.049,20685.113,25.6,324.997,4066.638,4391.635,8160.99,11439.22,3281.878,30394.285,784.775,0.604639166,1.80199186,2.107512967,0.1079768121
20130331,JE,688.951,1528.942,2345.481,795.224,101.37,45.427,146.797,751.251,1667.999,530.308,2881.964,86.385,-3.813601617,1.8849400435,-11.99507396,0.1840092381
20130531,QQ,0.087,0.101,1.385,0,0.011,-0.744,-0.733,0.394,0.394,-0.799,0.652,0,2.7269624573,6.4554455446,-1.344709898,-1.225460123
20130630,HEIFF,14.472,26.921,26.884,0.065,1.001,0.514,1.515,12.327,12.494,0.313,36.137,-0.167,0.0216954322,1.3423349801,0.8660151106,0.0086614827
20130630,ITMTF,2.724,33.067,2.903,2.639,4.66,-19.673,-15.013,13.908,16.672,-25.05,4.354,-0.799,-1.527904849,0.1316720598,1.0168953949,-5.753330271
20130930,COL,3094,5400,2774,563,155,886,1041,1981,3777,632,4613,236,0.3894023413,0.8542592593,2.3271719039,0.1370041188
20130228,NEPT,50.506,67.493,15.519,1.866,0.613,-15.471,-14.858,8.889,10.755,-16.77,25.946,1,-0.295569107,0.3844250515,0.1895555007,-0.646342403
20130331,ABCO,449.179,877.707,235.278,0,19.885,49.076,68.961,482.861,596.29,22.163,450.837,17.259,0.0787550148,0.5136531895,2.1188840759,0.0491596741
20130131,GME,2010.9,4133.6,6235.2,0,176.5,639.1,815.6,1715.3,1847.3,-269.7,8886.7,224.9,-0.117963522,2.1498693633,0.8079867034,-0.030348723
20130831,AYI,913.5,1903.8,1202.3,353.6,40.8,246.9,287.7,386.2,910.3,127.4,2089.1,65.7,0.1282335179,1.0973316525,0.9162556618,0.0609831985
20130228,3HIPP,11.046,75.739,10.371,0,6.037,-24.666,-18.629,8.278,11.878,-48.837,26.21,-2.619,-0.764739043,0.3460568531,0.1859977138,-1.863296452
20130930,WGL1,322.478,3474.389,950.036,524.067,99.188,151.133,250.321,538.029,2421.633,72.322,1200.357,44.197,0.0686977799,0.3454872209,2.300279457,0.0602504088
20130131,VRNT,501.653,1564.269,252.303,570.822,54.143,109.453,163.596,394.21,1049.051,54.002,839.542,8.96,0.1048138846,0.5366992506,2.0361303371,0.0643231667
20130131,ARO,439.94,740.844,1731.041,0,65.78,59.511,125.291,203.506,330.48,34.923,2386.178,24.103,0.0851024944,3.2208913078,0.8053338012,0.0146355385
20130930,ACM,3131.602,5665.623,7611.607,1089.06,91.9,352.67,444.57,2053.549,3591.529,239.243,8153.495,92.578,0.1153481954,1.4391171103,1.7316134177,0.0293423863
20130930,TDG,1320.495,6148.879,828.668,5700.193,73.515,777.879,851.394,322.5,6485.26,302.789,1924.4,145.7,-0.900137047,0.3129676157,-19.27950746,0.1573420287
20130630,VHS,1641.8,5042.6,5416.9,2979.3,266.1,254,520.1,997.6,4574.8,61.9,5999.4,40.8,0.1323215049,1.1897433863,9.7793929029,0.0103176984
20130131,KIRK,128.346,208.404,279.749,0,13.175,21.528,34.703,43.171,90.529,13.795,448.365,7.699,0.1170307529,2.1514222376,0.7680084836,0.0307673436
20130630,ERGVF,10.34,30.767,11.115,4.096,0.556,1.798,2.354,3.816,8.073,11.884,13.469,0.424,0.5236626421,0.4377742386,0.3557327928,0.8823223699
20130630,MMTMF,74.356,242.553,24.573,0,10.714,46.905,57.619,11.99,22.959,32.838,91.276,0.62,0.1495396049,0.3763136304,0.1045520369,0.3597659845
20130630,QMDT,0.299,0.723,0.281,0,0.037,-0.659,-0.622,8.594,9.783,-0.713,0.928,0,0.0786975717,1.2835408022,-1.079801325,-0.768318966
20130131,DKS,1595.889,2887.807,3873.656,7.762,125.3,523.674,648.974,1000.768,1300.483,290.709,5836.119,199.116,0.183144084,2.0209518849,0.8192927216,0.0498120412
20130430,SUWN,9.573,30.944,5.898,0,1.847,-3.499,-1.652,4.605,4.605,-4.011,9.802,0.037,-0.152283686,0.3167657704,0.1748357948,-0.409202204
20130630,STX,5412,9243,9616,2774,874,2090,2964,2611,5737,1838,14351,-7,0.5242441529,1.5526344261,1.6363377068,0.1280746986
20130630,PSTI,55.085,68.316,21.869,0,1.033,-22.223,-21.19,5.921,10.85,-21.155,0.679,0,-0.368130721,0.0099391065,0.1888072947,-31.15611193
20130331,TLKGY,1261.229,4511.189,2795.34,422.541,647.846,79.003,726.849,1422.921,2535.681,-1259.496,3522.189,53.102,-0.637555505,0.7807673321,1.2835589631,-0.357588988
20130930,MBPFY,745.852,7236.867,2391.257,3357.143,177.969,496.695,674.664,684.372,5264.647,218.417,3065.921,24.268,0.1107467727,0.4236530808,2.6694014866,0.071240257
20130630,5168B,0.717,1.078,2.156,0.04,0.09,0.108,0.198,0.153,0.301,0.076,3.191,0.049,0.0978120978,2.9601113173,0.3873873874,0.0238169853
20130630,BLRZF,3.449,3.928,0.647,0,0.519,-1.014,-0.495,0.341,0.881,-1.237,0.605,0,-0.405973088,0.1540224033,0.2891368559,-2.044628099
20130228,ATKXF,0.464,15.897,1.054,0,1.153,-9.563,-8.41,7.47,8.121,-6.623,1.7,-1.212,-0.851723251,0.1069384161,1.044367284,-3.895882353
20130331,CIDM,62.802,284.058,11.324,207.848,39.228,13.771,52.999,80.299,301.372,-21.066,88.08,-4.944,1.2167032459,0.3100775194,-17.40626083,-0.239168937
20130430,NVLX,1.848,2.877,0.01,0,0,-1.685,-1.685,3.798,3.798,-1.598,0.012,0,1.7350705755,0.0041710115,-4.123778502,-133.1666667
20130131,CONN,528.244,909.857,451.695,262.531,8.952,100.478,109.43,151.163,435.407,52.612,863.796,30.109,0.1108905048,0.9493755612,0.9177089261,0.0609078996
20130930,UTI,133.347,279.463,176.289,0,23.251,5.929,29.18,92.361,140.693,3.81,380.268,3.008,0.0274555019,1.3607096467,1.013857462,0.0100192496
20130930,LG1,343.835,2981.016,719.938,887.712,48.283,91.144,139.427,326.9,2007.086,48.765,859.365,14.651,0.0500703336,0.288279231,2.0608113519,0.0567453876
20130331,RSPRF,18.758,63.194,1.689,0,0.056,-6.624,-6.568,2.757,4.32,-6.043,0.03,-0.078,-0.102642932,0.0004747286,0.0733770425,-201.4333333
20130430,SSG.,15.809,27.483,60.309,2.746,1.367,0.487,1.854,21.162,24.537,-1.359,62.163,0.018,-0.461303462,2.2618709748,8.3289205703,-0.021861879
20130331,RGDEF,11.389,65.885,22.81,1.537,3.679,-9.045,-5.366,12.288,25.315,-11.988,30.562,0.004,-0.295489278,0.4638688624,0.6239832388,-0.392251816
20130331,GSIT,97.478,145.845,34.871,0,2.555,3.42,5.975,10.859,13.662,3.846,66.014,0.038,0.029096026,0.4526312181,0.10335671,0.058260369
20130930,MFLX,341.515,610.214,731.587,0,57.187,-48.744,8.443,198.96,218.023,-65.531,787.644,0.91,-0.167089505,1.2907668457,0.555910258,-0.083198755
20130131,NWY,172.256,292.68,666.704,0,34.909,2.252,37.161,133.312,186.428,2.1,966.434,-0.208,0.0197643338,3.3020158535,1.7545834431,0.0021729368
20130630,SYMX,18.508,88.364,0.77,0,2.272,-17.375,-15.103,10.06,10.06,-19.933,0.579,0,-0.254559154,0.0065524422,0.1284736412,-34.42659758
20130930,BECN,705.083,1338.696,1677.829,209.601,31.497,130.421,161.918,313.736,584.34,72.607,2240.723,48.867,0.0962503115,1.6738101854,0.7746210012,0.0324033805
20130331,CCORF,3929.307,4603.502,738.407,0,33.779,24.936,58.715,3535.594,3538.17,-16.819,797.122,-4.927,-0.015787567,0.1731555672,3.321190014,-0.021099656
20130630,WNTDF,4.634,7.659,0.476,0.001,0.398,1.336,1.734,1.852,1.983,1.363,7.231,0.043,0.2401338971,0.9441180311,0.3493657505,0.1884939842
20130630,DLLR,663.7,1721.7,872.4,975,51.1,198.8,249.9,230.6,1291,-0.7,1122.3,29.1,-0.001625261,0.651855724,2.9974460181,-0.000623719
20130331,ENS,1152.962,1987.867,1657.701,155.476,50.502,257.332,307.834,467.559,801.489,166.508,2277.559,65.275,0.1403498716,1.1457300715,0.6755764183,0.0731080951
20130131,MFRM,126.595,724.679,589.265,219.069,23.507,92.861,116.368,147.69,457.183,39.871,1012.733,26.698,0.1490526961,1.397491855,1.7091208841,0.0393697055
20130430,LLEN,95.858,322.597,130.393,0.543,7.028,44.323,51.351,57.831,66.586,38.352,198.983,5.546,0.149806063,0.6168160274,0.2600903867,0.1927400833
20130531,MOS,6880.5,18086,6575.8,1009.6,638.1,2260.6,2898.7,1764.9,4643.1,1888.7,9974.1,341,0.140497958,0.5514818091,0.345394223,0.1893604435
20130331,3CYRX,0.958,1.756,1.194,0.556,0.394,-6.324,-5.93,2.497,3.819,-6.382,1.101,0.001,3.093553078,0.6269931663,-1.851187591,-5.796548592
20130331,PBH,164.173,1739.799,270.712,970.9,13.235,204.407,217.642,96.668,1261.856,65.505,624.008,40.529,0.1370560925,0.3586667195,2.6401809421,0.1049746157
20130930,DLB,812.722,1737.945,43.474,0,53.245,251.136,304.381,172.815,237.919,189.271,909.674,60.344,0.1261784796,0.5234193257,0.1586099174,0.2080646473
20130331,HND1,3277,8522,8464,4434,305,599,904,2352,8283,202,9812,83,0.8451882845,1.1513729172,34.656903766,0.0205870363
20130131,BRPIF,1254.8,2215.4,2072.8,1042.4,84,256.3,340.3,787.5,2194.8,121,2896.2,33,5.8737864078,1.3073034215,106.54368932,0.0417788827
20130630,SGI,332.622,407.853,566.582,0,14.269,-5.306,8.963,201.756,277.599,-2.82,767.227,-12.623,-0.021650007,1.8811360956,2.131212861,-0.003675575
20130630,RLGT,56.87,83.753,222.402,17.213,3.944,6.553,10.497,45.77,67.868,3.658,310.835,2.371,0.2302801385,3.7113297434,4.272458294,0.0117683015
20130131,TPLM,81.212,428.321,24.814,148.022,15.265,-8.169,7.096,77.911,226.699,-13.76,60.701,0,-0.068246521,0.1417184775,1.1243763081,-0.226684898
20130131,ZUMZ,203.314,409.098,405.509,1.948,20.765,74.742,95.507,57.199,105.677,42.164,669.393,28.115,0.1389620362,1.6362656381,0.3482850561,0.0629884089
20130131,CTRN,210.792,292.145,426.904,0,23.95,-4.789,19.161,85.914,96.174,-2.225,654.653,-2.516,-0.011353721,2.2408495781,0.4907562854,-0.003398747
20130531,TNSGF,3.989,7.636,2.227,1.795,1.422,-2.36,-0.938,4.01,5.805,-1.994,10.149,-0.315,-1.089022392,1.3290990047,3.1703986892,-0.196472559
20130331,LEI,1.686,37.743,4.192,0,3.586,-5.629,-2.043,6.549,7.4,-6.795,8.247,0.039,-0.223939624,0.2185040935,0.2438783245,-0.823935977
20130731,DMND,231.105,1172.315,624.964,585.077,32.625,35.422,68.047,290.645,1005.595,-163.232,864.012,-12.957,-0.979078695,0.737013516,6.0316398752,-0.188923302
20130630,STB,62.372,512.825,318.358,220.244,46.047,16.933,62.98,41.137,315.95,3.869,423.688,2.234,0.0196520635,0.8261843709,1.6048253968,0.0091317196
20130630,PIKE,211.441,623.774,730.044,221,41.431,71.637,113.068,88.232,381.939,36.193,918.691,24.633,0.1496598921,1.472794634,1.5793371514,0.0393962714
20130930,MWIV,642.822,802.555,2043.125,0.016,10.038,101.747,111.785,364.777,376.236,62.849,2347.485,37.832,0.14742247,2.925014485,0.8825222427,0.026772908
20130430,COTQF,0.432,2.257,2.271,0,0.521,-2.761,-2.24,0.379,0.379,-2.626,0.031,0,-1.39829606,0.0137350465,0.2018104366,-84.70967742
20130531,ZMMDF,1.778,5.333,0.733,0,0.543,3.47,4.013,3.169,3.174,1.424,7.858,0,0.6595646132,1.4734670917,1.4701250579,0.1812165946
20130630,VPRT,100.231,601.567,337.195,230,64.498,44.724,109.222,155.026,412.006,29.435,1167.478,9.387,0.1552798308,1.9407281317,2.1734745016,0.0252124665
20130331,CHBT,134.86,278.012,24.277,0,4.734,18.218,22.952,56.983,56.983,15.384,75.716,3.815,0.0696017265,0.2723479562,0.257807799,0.2031803054
20130331,ROLL,373.521,542.442,236.956,9.156,14.719,85.663,100.382,46.568,80.247,56.342,403.051,23.846,0.1219009293,0.7430305913,0.1736215234,0.1397887612
20130630,HARR,62.058,167.221,222.942,0.16,11.396,11.62,23.016,42.606,67.879,12.958,380.262,-5.074,0.1304382839,2.2740086472,0.683286022,0.0340765051
20130630,HOLI,546.448,744.633,216.157,19.105,9.229,58.25,67.479,268.452,329.158,51.994,349.055,8.097,0.1251435104,0.4687611213,0.7922450208,0.1489564682
20130430,CPAH,16.01,25.056,2.17,0,0.226,-1.457,-1.231,4,4.128,0.472,15.24,0,0.0225535168,0.6082375479,0.1972477064,0.0309711286
20130131,LDOS,3079,5875,9696,1296,113,790,903,1793,3257,525,11173,135,0.2005347594,1.901787234,1.24407945,0.0469882753
20130331,SYUT,286.455,476.144,156.272,110.012,14.939,-21.842,-6.903,326.461,446.937,-63.888,265.77,37.186,-2.187420824,0.5581714775,15.302393262,-0.240388306
20130731,SURG,44.797,82.693,29.591,0,1.803,3.702,5.505,8.011,22.541,2.559,62.796,1.13,0.0425422264,0.7593871307,0.3747340072,0.0407510032
20130331,ARFXF,0.21,0.322,2.233,0,0.05,-2.233,-2.183,0.538,0.538,-2.231,0.05,0,10.328703704,0.1552795031,-2.490740741,-44.62
20130630,RCKGF,18.544,28.259,0.1,0,0.14,-11.663,-11.523,0.547,0.547,-11.04,0.017,0,-0.398383372,0.0006015783,0.0197387413,-649.4117647
20130831,PGN.H,20.681,20.681,0,0,0.061,-1.135,-1.074,1.17,1.17,-0.653,0.739,-0.211,-0.0334683,0.0357332818,0.0599661729,-0.883626522
20130630,VNWTF,79.251,154.79,52.195,3.535,4.978,8.766,13.744,12.792,17.641,19.162,91.897,4.691,0.1397166585,0.5936882228,0.1286265303,0.208516056
20130331,BGI,150.068,179.952,166.377,38.1,4.771,10.805,15.576,122.505,163.601,1.513,292.759,0.02,0.0925325668,1.6268727216,10.005565409,0.0051680734
20130930,VIAB,6726,23829,6786,11867,237,3942,4179,3790,18439,2395,13794,1070,0.4443413729,0.5788744807,3.4209647495,0.1736262143
20130331,ROX,22.483,33.117,21.159,9.209,0.92,-2.716,-1.796,8.536,20.207,-5.449,35.479,-0.148,-0.42207591,1.0713228855,1.5652207591,-0.15358381
20130630,3CSNG,3.116,5.367,2.672,0.809,0.082,-1.364,-1.282,4.34,6.528,-3.646,3.563,0,3.1403962102,0.6638718092,-5.622739018,-1.023294976
20130731,UEC,16.528,73.25,8.441,6.124,1.552,-21.811,-20.259,5.658,15.805,-21.863,9.026,-0.011,-0.38059013,0.123221843,0.2751327357,-2.422224684
20130630,MAMS,9.747,21.341,11.392,0,1.149,4.009,5.158,6.245,6.719,3.013,27.466,0.723,0.2060593626,1.2870062321,0.4595130625,0.1096992645
20130630,CRDC,14.496,17.761,2.45,2.788,1.154,-15.66,-14.506,2.228,6.787,-16.137,3.499,0,-1.47047567,0.1970046732,0.6184618188,-4.611889111
20130930,LQDT,164.465,421.344,325.49,0,17.374,73.872,91.246,85.176,106.465,41.104,505.856,27.551,0.1305390325,1.2005772006,0.3381140057,0.0812563259
20130930,MWA,569.4,1281.9,750.7,599.5,56.9,98.8,155.7,183.1,953.7,40.8,1120.8,8.8,0.1243144424,0.8743271706,2.9058500914,0.0364025696
20130331,IGC,4.269,19.253,6.497,1.8,0.674,-2.183,-1.509,1.825,4.279,-2.252,8.03,-0.366,-0.150394016,0.417077858,0.2857619874,-0.280448319
20130531,SNIOF,2.544,4.498,3.857,0,0.364,-3.829,-3.465,0.852,1.675,-3.863,0.392,0.013,-1.368402409,0.0871498444,0.593340418,-9.854591837
20130131,OSHWQ,200.059,407.413,455.751,60.048,27.6,-28.677,-1.077,301.968,438.023,-118.376,657.313,-31.487,3.8672329304,1.613382489,-14.30980072,-0.180090763
20130630,DCIN,6.296,46.248,26.208,8.854,4.049,-3.05,0.999,8.537,18.156,-4.292,31.184,0.175,-0.152783711,0.6742778066,0.6463049979,-0.137634684
